asn=0    	id=-1  	Main	copying configuration file E:\tsch-new-manual\tsch-sim\examples\exampleTegveer\config.json to output directory E:\tsch-new-manual\tsch-sim\results\2022-01-05_23-53-46\config.json[MAIN]
asn=24813	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=24813	id=4   	Node	keepalive packet sent: failed, to=3[NODE]
asn=24813	id=4   	Node	warning: ! flushing packet source: 4 destination: 1 seqnum: 4 [NODE]
asn=24813	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=24813	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=24813	id=4   	Node	warning: ! flushing packet source: 4 destination: 1 seqnum: 5 [NODE]
asn=24813	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=24813	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=24813	id=4   	Node	warning: ! flushing packet source: 4 destination: 1 seqnum: 6 [NODE]
asn=24813	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=24813	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=24813	id=4   	Node	warning: ! flushing packet source: 4 destination: 1 seqnum: 7 [NODE]
asn=24813	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=24813	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=24813	id=4   	Node	warning: ! flushing packet source: 4 destination: 3 seqnum: -1 [NODE]
asn=24813	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=24813	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=24813	id=4   	Node	keepalive packet sent: failed, to=3[NODE]
asn=24813	id=4   	Node	update time source called [NODE]
asn=24813	id=4   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=24813	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=24813	id=4   	Main	Local repair method called from Manual Routing [ROUTING MANUAL]
asn=24813	id=4   	Node	scanning on channel=25...[NODE]
asn=24887	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=24915	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=24915	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=24915	id=2   	App	generate a packet, seqnum=10 for=1 [PACKET_SOURCE]
asn=24915	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=24915	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=24915	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=24915	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 10], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=24915	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=24918	id=1   	App	rx app packet seqnum=10 from=2 at cell [ts: 2, co: 2][NODE]
asn=24918	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=10 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=24922	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=2 seqnum=10 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=24934	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=3 seqnum=10 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=24934	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=24934	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=25015	id=4   	Node	scanning on channel=20...[NODE]
asn=25116	id=4   	Node	scanning on channel=26...[NODE]
asn=25217	id=4   	Node	scanning on channel=25...[NODE]
asn=25318	id=4   	Node	scanning on channel=20...[NODE]
asn=25419	id=4   	Node	scanning on channel=26...[NODE]
asn=25480	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=25480	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=25520	id=4   	Node	scanning on channel=20...[NODE]
asn=25568	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=25568	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=25621	id=4   	Node	scanning on channel=26...[NODE]
asn=25722	id=4   	Node	scanning on channel=25...[NODE]
asn=25820	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=25820	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=25820	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=25823	id=4   	Node	scanning on channel=15...[NODE]
asn=25828	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=25884	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=25884	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=25884	id=2   	App	generate a packet, seqnum=11 for=1 [PACKET_SOURCE]
asn=25884	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=25884	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=25884	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=25884	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 11], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=25884	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=25886	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=11 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=25890	id=1   	App	rx app packet seqnum=11 from=2 at cell [ts: 2, co: 2][NODE]
asn=25890	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=2 seqnum=11 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=25890	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=25890	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=25912	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=25912	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=25912	id=3   	App	generate a packet, seqnum=14 for=1 [PACKET_SOURCE]
asn=25912	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=25912	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=25912	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=25912	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 14], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=25912	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=25915	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=25915	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=25915	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=25915	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=25915	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=25915	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=25915	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 14], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=25915	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=25915	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=14 packet buffer: timeslot: 3 channel offset: 3 acked=false[NODE]
asn=25918	id=1   	App	rx app packet seqnum=14 from=3 at cell [ts: 2, co: 2][NODE]
asn=25918	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=14 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=25918	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=25918	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=25919	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=2 seqnum=14 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=25919	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=25919	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=25924	id=4   	Node	scanning on channel=25...[NODE]
asn=26227	id=4   	Node	scanning on channel=26...[NODE]
asn=26328	id=4   	Node	scanning on channel=20...[NODE]
asn=26429	id=4   	Node	scanning on channel=15...[NODE]
asn=26530	id=4   	Node	scanning on channel=20...[NODE]
asn=26623	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=26631	id=4   	Node	scanning on channel=25...[NODE]
asn=26896	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=26896	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=26896	id=3   	App	generate a packet, seqnum=15 for=1 [PACKET_SOURCE]
asn=26896	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=26896	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=26896	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=26896	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 15], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=26896	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=26899	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=26899	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=26899	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=26899	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=26899	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=26899	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=26899	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 15], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=26899	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=26899	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=15 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=26899	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=26899	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=26902	id=1   	App	rx app packet seqnum=15 from=3 at cell [ts: 2, co: 2][NODE]
asn=26902	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=15 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=26902	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=26902	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=26934	id=4   	Node	scanning on channel=20...[NODE]
asn=26952	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=26952	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=26976	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=26976	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27035	id=4   	Node	scanning on channel=25...[NODE]
asn=27135	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=27136	id=4   	Node	scanning on channel=26...[NODE]
asn=27180	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=27180	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=27180	id=2   	App	generate a packet, seqnum=12 for=1 [PACKET_SOURCE]
asn=27180	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=27180	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=27180	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=27180	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 12], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=27180	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=27182	id=1   	App	rx app packet seqnum=12 from=2 at cell [ts: 2, co: 2][NODE]
asn=27182	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=12 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=27182	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=27182	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27237	id=4   	Node	scanning on channel=15...[NODE]
asn=27338	id=4   	Node	scanning on channel=20...[NODE]
asn=27412	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27412	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=27412	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=27439	id=4   	Node	scanning on channel=26...[NODE]
asn=27540	id=4   	Node	scanning on channel=25...[NODE]
asn=27641	id=4   	Node	scanning on channel=20...[NODE]
asn=27742	id=4   	Node	scanning on channel=25...[NODE]
asn=27843	id=4   	Node	scanning on channel=20...[NODE]
asn=27944	id=4   	Node	scanning on channel=15...[NODE]
asn=28045	id=4   	Node	scanning on channel=26...[NODE]
asn=28138	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=28138	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=28138	id=2   	App	generate a packet, seqnum=13 for=1 [PACKET_SOURCE]
asn=28138	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=28138	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=28138	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=28138	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 13], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=28138	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=28138	id=1   	App	rx app packet seqnum=13 from=2 at cell [ts: 2, co: 2][NODE]
asn=28138	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=13 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=28138	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=28138	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=28146	id=4   	Node	scanning on channel=25...[NODE]
asn=28272	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=28272	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=28296	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=28296	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=28348	id=4   	Node	scanning on channel=26...[NODE]
asn=28348	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=28348	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=28348	id=3   	App	generate a packet, seqnum=16 for=1 [PACKET_SOURCE]
asn=28348	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=28348	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=28348	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=28348	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 16], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=28348	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=28351	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=28351	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=28351	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=28351	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=28351	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=28351	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=28351	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 16], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=28351	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=28351	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=16 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=28351	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=28351	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=28354	id=1   	App	rx app packet seqnum=16 from=3 at cell [ts: 2, co: 2][NODE]
asn=28354	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=16 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=28354	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=28354	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=28624	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=28624	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=28627	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=28651	id=4   	Node	scanning on channel=20...[NODE]
asn=28853	id=4   	Node	scanning on channel=25...[NODE]
asn=28954	id=4   	Node	scanning on channel=26...[NODE]
asn=29052	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=29052	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=29052	id=2   	App	generate a packet, seqnum=14 for=1 [PACKET_SOURCE]
asn=29052	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=29052	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=29052	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=29052	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 14], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=29052	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=29054	id=1   	App	rx app packet seqnum=14 from=2 at cell [ts: 2, co: 2][NODE]
asn=29054	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=14 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=29054	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=29054	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=29156	id=4   	Node	scanning on channel=15...[NODE]
asn=29257	id=4   	Node	scanning on channel=26...[NODE]
asn=29327	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=29327	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=29327	id=3   	App	generate a packet, seqnum=17 for=1 [PACKET_SOURCE]
asn=29327	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=29327	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=29327	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=29327	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 17], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=29327	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=29327	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=17 packet buffer: timeslot: 3 channel offset: 3 acked=false[NODE]
asn=29331	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=29331	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=29331	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=29331	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=29331	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=29331	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=29331	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 17], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=29331	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=29331	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=2 seqnum=17 packet buffer: timeslot: 3 channel offset: 3 acked=false[NODE]
asn=29334	id=1   	App	rx app packet seqnum=17 from=3 at cell [ts: 2, co: 2][NODE]
asn=29334	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=17 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=29334	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=29334	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=29343	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=3 seqnum=17 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=29343	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=29343	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=29358	id=4   	Node	scanning on channel=20...[NODE]
asn=29459	id=4   	Node	scanning on channel=15...[NODE]
asn=29480	id=4   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=29680	id=4   	TSCH	joined/associated at 296.8 on receiving an EB packet from 3[NODE]
asn=29680	id=4   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=29680	id=4   	Node	update time source called [NODE]
asn=29680	id=4   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=29680	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=29680	id=4   	Node	Start method called from Manual Routing for 4
asn=29680	id=4   	Node	Route File Read successfully [ROUTING MANUAL]
asn=29680	id=4   	Node	File loaded into struct successfully [ROUTING MANUAL]
asn=29680	id=4   	Node	Reading routes for Node 4 [ROUTING MANUAL]
asn=29680	id=4   	Node	Destination = 3, Nexthop = 3 [ROUTING MANUAL]
asn=29680	id=4   	Node	Reading routes for Node 4 [ROUTING MANUAL]
asn=29680	id=4   	Node	Destination = 2, Nexthop = 3 [ROUTING MANUAL]
asn=29680	id=4   	Node	Reading routes for Node 4 [ROUTING MANUAL]
asn=29680	id=4   	Node	Destination = 1, Nexthop = 3 [ROUTING MANUAL]
asn=29680	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=29680	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=29720	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=29720	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30001	id=-1  	Main	300 seconds, progress 25.00%[SIMULATOR]
asn=30001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=30001	id=-1  	Main	joined_routing/joined_tsch/total=4/4/4 [ROUTE]
asn=30001	id=-1  	TSCH	Periodic process called for [Node]
asn=30001	id=1   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=30001	id=1   	TSCH	stats: {"idle_listen":14939,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":40,"tx_data":21,"tx_data_rx_ack":0}[NODE]
asn=30001	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=30001	id=2   	TSCH	stats: {"idle_listen":18184,"channel_scan":5632,"rx_data":0,"rx_data_tx_ack":26,"tx_data":17,"tx_data_rx_ack":49}[NODE]
asn=30001	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=30001	id=3   	TSCH	stats: {"idle_listen":10573,"channel_scan":8760,"rx_data":0,"rx_data_tx_ack":0,"tx_data":16,"tx_data_rx_ack":31}[NODE]
asn=30001	id=4   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=30001	id=4   	TSCH	stats: {"idle_listen":3072,"channel_scan":17680,"rx_data":0,"rx_data_tx_ack":0,"tx_data":8,"tx_data_rx_ack":0}[NODE]
asn=30112	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30112	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30112	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30405	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=30405	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=30405	id=3   	App	generate a packet, seqnum=18 for=1 [PACKET_SOURCE]
asn=30405	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=30405	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=30405	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=30405	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 18], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=30405	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=30407	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=30407	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=30407	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=30407	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=30407	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=30407	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=30407	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 18], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=30407	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=30407	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=18 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=30407	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30407	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30410	id=1   	App	rx app packet seqnum=18 from=3 at cell [ts: 2, co: 2][NODE]
asn=30410	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=18 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=30410	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30410	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30863	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=30863	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=30863	id=2   	App	generate a packet, seqnum=15 for=1 [PACKET_SOURCE]
asn=30863	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=30863	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=30863	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=30863	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 15], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=30863	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=30866	id=1   	App	rx app packet seqnum=15 from=2 at cell [ts: 2, co: 2][NODE]
asn=30866	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=15 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=30866	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=30866	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=30952	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=30952	id=4   	Node	Nexthop id: 3 found for destination: 1 [ROUTE]
asn=30952	id=4   	App	generate a packet, seqnum=8 for=1 [PACKET_SOURCE]
