asn=0    	id=-1  	Main	copying configuration file E:\tsch-new-manual\tsch-sim\examples\threeLineExmp\config.json to output directory E:\tsch-new-manual\tsch-sim\results\2022-01-05_19-01-35\config.json[MAIN]
asn=16609	id=2   	Node	send keepalive packet to=1[NODE]
asn=16609	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=16609	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=16609	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=16609	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: -1], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=16609	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=16784	id=3   	Node	scanning on channel=15...[NODE]
asn=16848	id=3   	App	skipping generation of a packet, for=1 [PACKET_SOURCE]
asn=16986	id=3   	Node	scanning on channel=20...[NODE]
asn=17087	id=3   	Node	scanning on channel=26...[NODE]
asn=17142	id=3   	Node	add neighbor id=2 [NODE]
asn=17142	id=3   	Node	Add_route called from ensure neighbor
asn=17142	id=3   	TSCH	joined/associated at 171.42 on receiving an EB packet from 2[NODE]
asn=17142	id=3   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=17142	id=3   	Node	update time source called [NODE]
asn=17142	id=3   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=17142	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=17142	id=3   	Node	Start method called from Manual Routing for 3
asn=17142	id=3   	Node	Route File Read successfully [ROUTING MANUAL]
asn=17142	id=3   	Node	File loaded into struct successfully [ROUTING MANUAL]
asn=17142	id=3   	Node	Reading routes for Node 3 [ROUTING MANUAL]
asn=17142	id=3   	Node	Destination = 1, Nexthop = 2 [ROUTING MANUAL]
asn=17142	id=3   	Node	Route added to destination node id: 1 through next hop node id: 2 in the routing table of node: 3
asn=17142	id=3   	Node	Reading routes for Node 3 [ROUTING MANUAL]
asn=17142	id=3   	Node	Destination = 2, Nexthop = 2 [ROUTING MANUAL]
asn=17142	id=3   	Node	Route added to destination node id: 2 through next hop node id: 2 in the routing table of node: 3
asn=17142	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=17142	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=17142	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=17291	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=17291	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=17291	id=3   	App	generate a packet, seqnum=1 for=1 [PACKET_SOURCE]
asn=17291	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=17291	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=17291	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=17291	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 1], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=17291	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=17457	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=17457	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=17457	id=2   	App	generate a packet, seqnum=8 for=1 [PACKET_SOURCE]
asn=17457	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=17457	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=17457	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=17457	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 8], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=17457	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=17706	id=2   	Node	add neighbor id=3 [NODE]
asn=17706	id=2   	Node	Add_route called from ensure neighbor
asn=17706	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=17706	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=17842	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=17842	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=17842	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=18001	id=-1  	Main	180 seconds, progress 30.00%[SIMULATOR]
asn=18001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=18001	id=-1  	Main	joined_routing/joined_tsch/total=3/3/3 [ROUTE]
asn=18001	id=-1  	TSCH	Periodic process called for [Node]
asn=18001	id=1   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=18001	id=1   	TSCH	stats: {"idle_listen":8987,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":0,"tx_data":13,"tx_data_rx_ack":0}[NODE]
asn=18001	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=18001	id=2   	TSCH	stats: {"idle_listen":5189,"channel_scan":7608,"rx_data":0,"rx_data_tx_ack":0,"tx_data":7,"tx_data_rx_ack":0}[NODE]
asn=18001	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=18001	id=3   	TSCH	stats: {"idle_listen":428,"channel_scan":17142,"rx_data":0,"rx_data_tx_ack":0,"tx_data":1,"tx_data_rx_ack":0}[NODE]
asn=18188	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=18188	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=18188	id=2   	App	generate a packet, seqnum=9 for=1 [PACKET_SOURCE]
asn=18188	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=18188	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=18188	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=18188	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 9], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=18188	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=18530	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=18530	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=18930	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=18930	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=19007	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=19007	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=19007	id=3   	App	generate a packet, seqnum=2 for=1 [PACKET_SOURCE]
asn=19007	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=19007	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=19007	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=19007	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 2], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=19007	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=19250	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=19250	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=19250	id=2   	App	generate a packet, seqnum=10 for=1 [PACKET_SOURCE]
asn=19250	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=19250	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=19250	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=19250	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 10], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=19250	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=19432	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=19432	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=19432	id=3   	App	generate a packet, seqnum=3 for=1 [PACKET_SOURCE]
asn=19432	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=19432	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=19432	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=19432	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 3], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=19432	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=19436	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=19436	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=19436	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=19609	id=2   	Node	warning: leaving network, did not resynchronize with the time source for seconds=120[NODE]
asn=19609	id=2   	TSCH	Node has joined TSCH [NODE]
asn=19609	id=2   	Node	warning: ! flushing packet source: 2 destination: 1 seqnum: 1 [NODE]
asn=19609	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=19609	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=19609	id=2   	Node	warning: ! flushing packet source: 2 destination: 1 seqnum: -1 [NODE]
asn=19609	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=19609	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=19609	id=2   	Node	keepalive packet sent: failed, to=1[NODE]
asn=19609	id=2   	Node	warning: ! flushing packet source: 2 destination: 1 seqnum: 2 [NODE]
asn=19609	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=19609	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=19609	id=2   	Node	warning: ! flushing packet source: 2 destination: 1 seqnum: 3 [NODE]
asn=19609	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=19609	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=19609	id=2   	Node	warning: ! flushing packet source: 2 destination: 1 seqnum: 4 [NODE]
asn=19609	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=19609	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=19609	id=2   	Node	warning: ! flushing packet source: 2 destination: 1 seqnum: 5 [NODE]
asn=19609	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=19609	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=19609	id=2   	Node	warning: ! flushing packet source: 2 destination: 1 seqnum: 6 [NODE]
asn=19609	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=19609	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=19609	id=2   	Node	warning: ! flushing packet source: 2 destination: 1 seqnum: 7 [NODE]
asn=19609	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=19609	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=19609	id=2   	Node	warning: ! flushing packet source: 2 destination: 1 seqnum: -1 [NODE]
asn=19609	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=19609	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=19609	id=2   	Node	keepalive packet sent: failed, to=1[NODE]
asn=19609	id=2   	Node	warning: ! flushing packet source: 2 destination: 1 seqnum: 8 [NODE]
asn=19609	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=19609	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=19609	id=2   	Node	warning: ! flushing packet source: 2 destination: 1 seqnum: 9 [NODE]
asn=19609	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=19609	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=19609	id=2   	Node	warning: ! flushing packet source: 2 destination: 1 seqnum: 10 [NODE]
asn=19609	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=19609	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=19609	id=2   	Node	update time source called [NODE]
asn=19609	id=2   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=19609	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=19609	id=2   	Main	Local repair method called from Manual Routing [ROUTING MANUAL]
asn=19609	id=2   	Node	scanning on channel=25...[NODE]
asn=20114	id=2   	Node	scanning on channel=26...[NODE]
asn=20143	id=3   	Node	send keepalive packet to=2[NODE]
asn=20143	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=20143	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=20143	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=20143	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: -1], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=20143	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=20170	id=2   	TSCH	joined/associated at 201.7 on receiving an EB packet from 3[NODE]
asn=20170	id=2   	TSCH	Node has joined TSCH in TSCH Associate [NODE]
asn=20170	id=2   	Node	update time source called [NODE]
asn=20170	id=2   	Main	On new time source method called from Manual Routing [ROUTING MANUAL]
asn=20170	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=20170	id=2   	Node	Start method called from Manual Routing for 2
asn=20170	id=2   	Node	Route File Read successfully [ROUTING MANUAL]
asn=20170	id=2   	Node	File loaded into struct successfully [ROUTING MANUAL]
asn=20170	id=2   	Node	Reading routes for Node 2 [ROUTING MANUAL]
asn=20170	id=2   	Node	Destination = 1, Nexthop = 1 [ROUTING MANUAL]
asn=20170	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=20170	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=20228	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=20228	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=20228	id=2   	App	generate a packet, seqnum=11 for=1 [PACKET_SOURCE]
asn=20228	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=20228	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=20228	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=20228	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 11], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=20228	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=20666	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=20666	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=20666	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=20693	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=20693	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=20693	id=3   	App	generate a packet, seqnum=4 for=1 [PACKET_SOURCE]
asn=20693	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=20693	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=20693	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=20693	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 4], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=20693	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=21132	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=21132	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=21336	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=21336	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=21336	id=3   	App	generate a packet, seqnum=5 for=1 [PACKET_SOURCE]
asn=21336	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=21336	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=21336	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=21336	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 5], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=21336	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=21422	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=21422	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=21991	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=21991	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=21991	id=2   	App	generate a packet, seqnum=12 for=1 [PACKET_SOURCE]
asn=21991	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=21991	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=21991	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=21991	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 12], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=21991	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=22206	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=22206	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=22206	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=22374	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=22374	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=22697	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=22697	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=22697	id=3   	App	generate a packet, seqnum=6 for=1 [PACKET_SOURCE]
asn=22697	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=22697	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=22697	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=22697	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 6], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=22697	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=22739	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=22739	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=22739	id=2   	App	generate a packet, seqnum=13 for=1 [PACKET_SOURCE]
asn=22739	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=22739	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=22739	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=22739	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 13], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=22739	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=22792	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=22792	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23171	id=2   	Node	send keepalive packet to=3[NODE]
asn=23171	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=23171	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=23171	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=23171	id=2   	TSCH	schedule packet [src: 2, dest: 3, seqnum: -1], channel offset=0 timeslot=0[SCHEDULER NEW]
asn=23171	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=23636	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=23636	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23659	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=23659	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=23659	id=3   	App	generate a packet, seqnum=7 for=1 [PACKET_SOURCE]
asn=23659	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=23659	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=23659	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=23659	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 7], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=23659	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=23702	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=23702	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23835	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=23835	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=23835	id=2   	App	generate a packet, seqnum=14 for=1 [PACKET_SOURCE]
asn=23835	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=23835	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=23835	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=23835	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 14], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=23835	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=24001	id=-1  	Main	240 seconds, progress 40.00%[SIMULATOR]
asn=24001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=24001	id=-1  	Main	joined_routing/joined_tsch/total=3/3/3 [ROUTE]
asn=24001	id=-1  	TSCH	Periodic process called for [Node]
asn=24001	id=1   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=24001	id=1   	TSCH	stats: {"idle_listen":11983,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":0,"tx_data":17,"tx_data_rx_ack":0}[NODE]
asn=24001	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=24001	id=2   	TSCH	stats: {"idle_listen":7904,"channel_scan":8170,"rx_data":0,"rx_data_tx_ack":0,"tx_data":11,"tx_data_rx_ack":0}[NODE]
asn=24001	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=24001	id=3   	TSCH	stats: {"idle_listen":3424,"channel_scan":17142,"rx_data":0,"rx_data_tx_ack":0,"tx_data":5,"tx_data_rx_ack":0}[NODE]
asn=24230	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=24230	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=24302	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=24302	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=24302	id=2   	App	generate a packet, seqnum=15 for=1 [PACKET_SOURCE]
asn=24302	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=24302	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=24302	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=24302	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 15], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=24302	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=24754	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=24754	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=24754	id=3   	App	generate a packet, seqnum=8 for=1 [PACKET_SOURCE]
asn=24754	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=24754	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=24754	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=24754	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 8], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=24754	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=24954	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=24954	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=24954	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=25166	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=25166	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=25450	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=25450	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=25542	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=25542	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=25542	id=3   	App	generate a packet, seqnum=9 for=1 [PACKET_SOURCE]
asn=25542	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=25542	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=25542	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=25542	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 9], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=25542	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=25991	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=25991	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=25991	id=2   	App	generate a packet, seqnum=16 for=1 [PACKET_SOURCE]
asn=25991	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=25991	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=25991	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=25991	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 16], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=25991	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=26144	id=3   	Node	send keepalive packet to=2[NODE]
asn=26144	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=26144	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=26144	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=26144	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: -1], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=26144	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=26194	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=26194	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=26233	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=26233	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=26233	id=3   	App	generate a packet, seqnum=10 for=1 [PACKET_SOURCE]
asn=26233	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=26233	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=26233	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=26233	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 10], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=26233	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=26496	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=26496	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=26742	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
