asn=0    	id=-1  	Main	copying configuration file E:\tsch-new-manual\tsch-sim\examples\exampleTegveer\config.json to output directory E:\tsch-new-manual\tsch-sim\results\2022-01-12_11-13-13\config.json[MAIN]
asn=68592	id=1   	App	rx app packet seqnum=38 from=4 at cell [ts: 2, co: 2][NODE]
asn=68592	id=2   	Node	tx done from=2 source=4 to=1 destination=1 numtx=1 seqnum=38 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=68592	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=68592	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=68609	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=68609	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=68609	id=3   	App	generate a packet, seqnum=41 for=1 [PACKET_SOURCE]
asn=68609	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=68609	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=68609	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=68609	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 41], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=68609	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=68613	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=68613	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=68613	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=68613	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=68613	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=68613	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=68613	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 41], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=68613	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=68613	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=41 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=68613	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=68613	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=68617	id=1   	App	rx app packet seqnum=41 from=3 at cell [ts: 2, co: 2][NODE]
asn=68617	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=41 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=68617	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=68617	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=68770	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=68770	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=68854	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=68854	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=68854	id=2   	App	generate a packet, seqnum=47 for=1 [PACKET_SOURCE]
asn=68854	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=68854	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=68854	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=68854	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 47], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=68854	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=68857	id=1   	App	rx app packet seqnum=47 from=2 at cell [ts: 2, co: 2][NODE]
asn=68857	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=47 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=68857	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=68857	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=69105	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=69105	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=69595	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=69595	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=69595	id=3   	App	generate a packet, seqnum=42 for=1 [PACKET_SOURCE]
asn=69595	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=69595	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=69595	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=69595	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 42], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=69595	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=69598	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=42 packet buffer: timeslot: 3 channel offset: 3 acked=false[NODE]
asn=69603	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=69603	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=69603	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=69603	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=69603	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=69603	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=69603	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 42], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=69603	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=69603	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=2 seqnum=42 packet buffer: timeslot: 3 channel offset: 3 acked=false[NODE]
asn=69607	id=1   	App	rx app packet seqnum=42 from=3 at cell [ts: 2, co: 2][NODE]
asn=69607	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=42 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=69607	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=69607	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=69613	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=3 seqnum=42 packet buffer: timeslot: 3 channel offset: 3 acked=false[NODE]
asn=69643	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=4 seqnum=42 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=69643	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=69643	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=69875	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=69875	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=69875	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=70247	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=70247	id=4   	Node	Nexthop id: 3 found for destination: 1 [ROUTE]
asn=70247	id=4   	App	generate a packet, seqnum=39 for=1 [PACKET_SOURCE]
asn=70247	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=70247	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=70247	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=70247	id=4   	TSCH	schedule packet [src: 4, dest: 3, seqnum: 39], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=70247	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=70249	id=4   	Node	tx done from=4 source=4 to=3 destination=1 numtx=1 seqnum=39 packet buffer: timeslot: 4 channel offset: 4 acked=false[NODE]
asn=70259	id=4   	Node	tx done from=4 source=4 to=3 destination=1 numtx=2 seqnum=39 packet buffer: timeslot: 4 channel offset: 4 acked=false[NODE]
asn=70279	id=3   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=70279	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=70279	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=70279	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=70279	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=70279	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=70279	id=3   	TSCH	schedule packet [src: 4, dest: 2, seqnum: 39], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=70279	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=70279	id=4   	Node	tx done from=4 source=4 to=3 destination=1 numtx=3 seqnum=39 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=70279	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=70279	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=70283	id=3   	Node	tx done from=3 source=4 to=2 destination=1 numtx=1 seqnum=39 packet buffer: timeslot: 3 channel offset: 3 acked=false[NODE]
asn=70293	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=70293	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=70293	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=70293	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=70293	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=70293	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=70293	id=2   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 39], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=70293	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=70293	id=3   	Node	tx done from=3 source=4 to=2 destination=1 numtx=2 seqnum=39 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=70293	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=70293	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=70297	id=1   	App	rx app packet seqnum=39 from=4 at cell [ts: 2, co: 2][NODE]
asn=70297	id=2   	Node	tx done from=2 source=4 to=1 destination=1 numtx=1 seqnum=39 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=70297	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=70297	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=70429	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=70429	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=70429	id=2   	App	generate a packet, seqnum=48 for=1 [PACKET_SOURCE]
asn=70429	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=70429	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=70429	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=70429	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 48], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=70429	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=70432	id=1   	App	rx app packet seqnum=48 from=2 at cell [ts: 2, co: 2][NODE]
asn=70432	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=48 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=70442	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=2 seqnum=48 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=70442	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=70442	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=70550	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=70550	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=70685	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=70685	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=70725	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=70725	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=70725	id=3   	App	generate a packet, seqnum=43 for=1 [PACKET_SOURCE]
asn=70725	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=70725	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=70725	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=70725	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 43], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=70725	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=70728	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=70728	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=70728	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=70728	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=70728	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=70728	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=70728	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 43], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=70728	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=70728	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=43 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=70728	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=70728	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=70732	id=1   	App	rx app packet seqnum=43 from=3 at cell [ts: 2, co: 2][NODE]
asn=70732	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=43 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=70732	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=70732	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=70882	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=70882	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=70882	id=2   	App	generate a packet, seqnum=49 for=1 [PACKET_SOURCE]
asn=70882	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=70882	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=70882	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=70882	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 49], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=70882	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=70882	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=49 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=70885	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=70885	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=70892	id=1   	App	rx app packet seqnum=49 from=2 at cell [ts: 2, co: 2][NODE]
asn=70892	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=2 seqnum=49 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=70892	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=70892	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=71095	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=71095	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=71095	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=71213	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=71213	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=71213	id=3   	App	generate a packet, seqnum=44 for=1 [PACKET_SOURCE]
asn=71213	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=71213	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=71213	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=71213	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 44], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=71213	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=71213	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=71213	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=71213	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=71213	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=71213	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=71213	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=71213	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 44], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=71213	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=71213	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=44 packet buffer: timeslot: 3 channel offset: 3 acked=false[NODE]
asn=71217	id=1   	App	rx app packet seqnum=44 from=3 at cell [ts: 2, co: 2][NODE]
asn=71217	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=44 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=71217	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=71217	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=71218	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=2 seqnum=44 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=71218	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=71218	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=71634	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=71634	id=4   	Node	Nexthop id: 3 found for destination: 1 [ROUTE]
asn=71634	id=4   	App	generate a packet, seqnum=40 for=1 [PACKET_SOURCE]
asn=71634	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=71634	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=71634	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=71634	id=4   	TSCH	schedule packet [src: 4, dest: 3, seqnum: 40], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=71634	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=71634	id=3   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=71634	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=71634	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=71634	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=71634	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=71634	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=71634	id=3   	TSCH	schedule packet [src: 4, dest: 2, seqnum: 40], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=71634	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=71634	id=4   	Node	tx done from=4 source=4 to=3 destination=1 numtx=1 seqnum=40 packet buffer: timeslot: 4 channel offset: 4 acked=true, remove packet[NODE]
asn=71634	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=71634	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=71638	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=71638	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=71638	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=71638	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=71638	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=71638	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=71638	id=2   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 40], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=71638	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=71638	id=3   	Node	tx done from=3 source=4 to=2 destination=1 numtx=1 seqnum=40 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=71638	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=71638	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=71642	id=1   	App	rx app packet seqnum=40 from=4 at cell [ts: 2, co: 2][NODE]
asn=71642	id=2   	Node	tx done from=2 source=4 to=1 destination=1 numtx=1 seqnum=40 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=71642	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=71642	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=71834	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=71834	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
asn=71834	id=3   	App	generate a packet, seqnum=45 for=1 [PACKET_SOURCE]
asn=71834	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=71834	id=3   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=71834	id=3   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=71834	id=3   	TSCH	schedule packet [src: 3, dest: 2, seqnum: 45], channel offset=3 timeslot=3[SCHEDULER NEW]
asn=71834	id=3   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=71838	id=2   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=71838	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=71838	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=71838	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=71838	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=71838	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=71838	id=2   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 45], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=71838	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=71838	id=3   	Node	tx done from=3 source=3 to=2 destination=1 numtx=1 seqnum=45 packet buffer: timeslot: 3 channel offset: 3 acked=true, remove packet[NODE]
asn=71838	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=71838	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=71842	id=1   	App	rx app packet seqnum=45 from=3 at cell [ts: 2, co: 2][NODE]
asn=71842	id=2   	Node	tx done from=2 source=3 to=1 destination=1 numtx=1 seqnum=45 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=71842	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=71842	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=71926	id=2   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=71926	id=2   	Node	Nexthop id: 1 found for destination: 1 [ROUTE]
asn=71926	id=2   	App	generate a packet, seqnum=50 for=1 [PACKET_SOURCE]
asn=71926	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=71926	id=2   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=71926	id=2   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=71926	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 50], channel offset=2 timeslot=2[SCHEDULER NEW]
asn=71926	id=2   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=71927	id=1   	App	rx app packet seqnum=50 from=2 at cell [ts: 2, co: 2][NODE]
asn=71927	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=50 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=71927	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=71927	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=72001	id=-1  	Main	720 seconds, progress 60.00%[SIMULATOR]
asn=72001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=72001	id=-1  	Main	joined_routing/joined_tsch/total=4/4/4 [ROUTE]
asn=72001	id=-1  	TSCH	Periodic process called for [Node]
asn=72001	id=1   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=72001	id=1   	TSCH	stats: {"idle_listen":28589,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":165,"tx_data":46,"tx_data_rx_ack":0}[NODE]
asn=72001	id=2   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=72001	id=2   	TSCH	stats: {"idle_listen":31691,"channel_scan":18620,"rx_data":0,"rx_data_tx_ack":106,"tx_data":33,"tx_data_rx_ack":198}[NODE]
asn=72001	id=3   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=72001	id=3   	TSCH	stats: {"idle_listen":29328,"channel_scan":22755,"rx_data":0,"rx_data_tx_ack":51,"tx_data":33,"tx_data_rx_ack":135}[NODE]
asn=72001	id=4   	Main	On periodic timer method called from Manual Routing [ROUTING MANUAL]
asn=72001	id=4   	TSCH	stats: {"idle_listen":19170,"channel_scan":23840,"rx_data":0,"rx_data_tx_ack":0,"tx_data":31,"tx_data_rx_ack":63}[NODE]
asn=72020	id=3   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=72020	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=72225	id=2   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=72225	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=72320	id=4   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=72320	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=72395	id=1   	Main	On tx method called from Manual Routing [ROUTING MANUAL]
asn=72395	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=73055	id=4   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=73055	id=4   	Node	Nexthop id: 3 found for destination: 1 [ROUTE]
asn=73055	id=4   	App	generate a packet, seqnum=41 for=1 [PACKET_SOURCE]
asn=73055	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=73055	id=4   	TSCH	Schedule File Read successfully [SCHEDULER NEW]
asn=73055	id=4   	TSCH	Schedule File loaded into struct successfully [SCHEDULER NEW]
asn=73055	id=4   	TSCH	schedule packet [src: 4, dest: 3, seqnum: 41], channel offset=4 timeslot=4[SCHEDULER NEW]
asn=73055	id=4   	Main	On prepare tx packet method called from Manual Routing [ROUTING MANUAL]
asn=73059	id=3   	Node	Get Nexthop id for destination: -1 [ROUTE]
asn=73059	id=3   	Node	Get Nexthop id for destination: 1 [ROUTE]
asn=73059	id=3   	Node	Nexthop id: 2 found for destination: 1 [ROUTE]
